label,num_features,reduction_methos,sensivity,specificity,precision
hiphop,91,None,0.35,0.9555555555555556,0.4666666666666667
hiphop,94,None,0.3,0.9722222222222222,0.5454545454545454
hiphop,97,None,0.3,0.9777777777777777,0.6
hiphop,100,None,0.3,0.9722222222222222,0.5454545454545454
hiphop,103,None,0.3,0.9777777777777777,0.6
hiphop,106,None,0.2,0.9777777777777777,0.5
hiphop,109,None,0.2,0.9833333333333333,0.5714285714285714
hiphop,112,None,0.2,0.9833333333333333,0.5714285714285714
hiphop,115,None,0.15,0.9777777777777777,0.42857142857142855
hiphop,118,None,0.15,0.9777777777777777,0.42857142857142855
hiphop,121,None,0.1,0.9777777777777777,0.3333333333333333
hiphop,124,None,0.1,0.9777777777777777,0.3333333333333333
hiphop,127,None,0.15,0.9666666666666667,0.3333333333333333
hiphop,130,None,0.1,0.9777777777777777,0.3333333333333333
hiphop,133,None,0.1,0.9833333333333333,0.4
hiphop,136,None,0.1,0.9833333333333333,0.4
hiphop,139,None,0.05,0.9833333333333333,0.25
hiphop,142,None,Null,Null,Null
hiphop,145,None,Null,Null,Null
hiphop,148,None,Null,Null,Null
hiphop,151,None,Null,Null,Null
hiphop,154,None,Null,Null,Null
hiphop,157,None,Null,Null,Null
hiphop,160,None,Null,Null,Null
hiphop,163,None,Null,Null,Null
hiphop,166,None,Null,Null,Null
hiphop,169,None,Null,Null,Null
hiphop,172,None,Null,Null,Null
hiphop,175,None,Null,Null,Null
hiphop,178,None,Null,Null,Null
hiphop,181,None,Null,Null,Null
hiphop,184,None,Null,Null,Null
hiphop,187,None,Null,Null,Null
hiphop,190,None,Null,Null,Null
hiphop,193,None,Null,Null,Null
hiphop,196,None,Null,Null,Null
hiphop,1,PCA,1.0,0.0,0.1
hiphop,4,PCA,0.55,0.8555555555555555,0.2972972972972973
hiphop,7,PCA,0.6,0.8611111111111112,0.32432432432432434
hiphop,10,PCA,0.6,0.8611111111111112,0.32432432432432434
hiphop,13,PCA,0.6,0.8611111111111112,0.32432432432432434
hiphop,16,PCA,0.65,0.8611111111111112,0.34210526315789475
hiphop,19,PCA,0.65,0.8555555555555555,0.3333333333333333
