num_features,reduction_methos,sensivity_mean,sensivity_std,specificity_mean,specificity_std,precision_mean,precision_std
148,PCA,0.73,0.1766981104093143,0.97,0.022710681061860576,0.7383385737069947,0.022710681061860576
151,PCA,0.73,0.17352553446427157,0.97,0.023599307143813312,0.7394165136549038,0.023599307143813312
154,PCA,0.7249999999999999,0.1751983003469053,0.9694444444444444,0.020328239259351993,0.7295248761386532,0.020328239259351993
157,PCA,0.74,0.1646545204697129,0.971111111111111,0.020918549994730293,0.748502886002886,0.020918549994730293
160,PCA,0.7499999999999999,0.1509230856356236,0.9722222222222223,0.019598157859737734,0.7584337160424116,0.019598157859737734
163,PCA,0.74,0.1646545204697129,0.9711111111111113,0.02042081296605961,0.7471556006772726,0.02042081296605961
166,PCA,0.7649999999999999,0.15643600040343086,0.9738888888888889,0.017963917500411538,0.7697277395806807,0.017963917500411538
169,PCA,0.7699999999999999,0.14944341180973264,0.9744444444444443,0.016810082545052195,0.7734394368662103,0.016810082545052195
172,PCA,0.7649999999999999,0.15101508386765725,0.9738888888888889,0.015281985952427973,0.7653575225943647,0.015281985952427973
175,PCA,0.755,0.15356865999719257,0.9727777777777777,0.016656375423532502,0.7563586667591244,0.016656375423532502
178,PCA,0.7649999999999999,0.15101508386765725,0.9738888888888889,0.015504767176988487,0.7650529650872899,0.015504767176988487
181,PCA,0.76,0.1679947089113887,0.9733333333333333,0.016101529717988252,0.7584765836159025,0.016101529717988252
184,PCA,0.745,0.1623610517061007,0.9716666666666667,0.016239378717328695,0.7446640219086038,0.016239378717328695
187,PCA,0.75,0.15634719199411434,0.9722222222222221,0.01756820922315767,0.7524874686716791,0.01756820922315767
190,PCA,0.7550000000000001,0.13834337312964753,0.9727777777777777,0.018229221781221803,0.7615382411892708,0.018229221781221803
193,PCA,0.76,0.13703203194062977,0.9733333333333334,0.018294946718856977,0.766575734655557,0.018294946718856977
196,PCA,0.76,0.14491376746189438,0.9733333333333333,0.0163131226263298,0.762261070991048,0.0163131226263298
1,LDA,0.28,0.3207629792991842,0.9199999999999999,0.09136970229004059,0.1981727900323726,0.09136970229004059
4,LDA,0.5050000000000001,0.22167293224227644,0.945,0.023490067363594918,0.4978998778998779,0.023490067363594918
7,LDA,0.5,0.2223610677354389,0.9444444444444443,0.022680460581325706,0.4959519685680676,0.022680460581325706
10,LDA,0.5100000000000001,0.2024845673131659,0.9455555555555556,0.020082135869223625,0.508725073553449,0.020082135869223625
13,LDA,0.54,0.20789954839350233,0.9488888888888887,0.023394980292375942,0.5383963796669073,0.023394980292375942
16,LDA,0.5599999999999999,0.18529256146249726,0.9511111111111109,0.021081851067789197,0.5621035096654292,0.021081851067789197
19,LDA,0.57,0.19888578520235062,0.9522222222222221,0.024031301033345668,0.5750867727567149,0.024031301033345668
22,LDA,0.595,0.1921371038260613,0.9550000000000001,0.024490696982387553,0.6013080874122065,0.024490696982387553
25,LDA,0.58,0.20027758514399735,0.9533333333333334,0.025552871571348633,0.5855037754232129,0.025552871571348633
28,LDA,0.5850000000000001,0.18863545089227882,0.953888888888889,0.027348535369033495,0.598570938215103,0.027348535369033495
31,LDA,0.645,0.16741498671796912,0.9605555555555554,0.022291558497487644,0.650771372876636,0.022291558497487644
34,LDA,0.64,0.20520991962161844,0.9599999999999997,0.019737648288109963,0.6382462913464395,0.019737648288109963
37,LDA,0.61,0.1882669499525725,0.9566666666666667,0.01938704048637393,0.6078642629300525,0.01938704048637393
40,LDA,0.635,0.20145305491189092,0.9594444444444443,0.01995364999563107,0.6318680594767552,0.01995364999563107
43,LDA,0.62,0.1903213656482693,0.9577777777777777,0.022098420578038947,0.6229065533709497,0.022098420578038947
46,LDA,0.6649999999999999,0.18715709384839724,0.9627777777777778,0.02095949454358653,0.6682963927197674,0.02095949454358653
49,LDA,0.675,0.20581815058714115,0.9638888888888888,0.019987993652706374,0.6734554156452124,0.019987993652706374
52,LDA,0.6799999999999999,0.1873795909674026,0.9644444444444444,0.022559173826431193,0.6862003022552894,0.022559173826431193
55,LDA,0.69,0.20110804171997806,0.9655555555555555,0.014998856838012296,0.6811825267170872,0.014998856838012296
58,LDA,0.69,0.20520991962161844,0.9655555555555555,0.014534382866924878,0.6817255735246043,0.014534382866924878
61,LDA,0.7,0.18856180831641267,0.9666666666666668,0.018144368465060585,0.7001650370986756,0.018144368465060585
64,LDA,0.7099999999999999,0.18378731669453627,0.9677777777777777,0.020588062384721904,0.7132637780512663,0.020588062384721904
