label,num_features,reduction_methos,sensivity,specificity,precision
classical,70,None,0.95,0.9,0.5135135135135135
classical,73,None,0.95,0.9,0.5135135135135135
classical,76,None,0.95,0.9,0.5135135135135135
classical,79,None,0.95,0.8944444444444445,0.5
classical,82,None,0.95,0.8944444444444445,0.5
classical,85,None,0.95,0.9,0.5135135135135135
classical,88,None,0.95,0.9,0.5135135135135135
classical,91,None,0.95,0.9,0.5135135135135135
classical,94,None,0.95,0.9,0.5135135135135135
classical,97,None,0.95,0.9,0.5135135135135135
classical,100,None,0.95,0.9055555555555556,0.5277777777777778
classical,103,None,0.95,0.9055555555555556,0.5277777777777778
classical,106,None,0.95,0.9055555555555556,0.5277777777777778
classical,109,None,0.95,0.9055555555555556,0.5277777777777778
classical,112,None,0.95,0.9055555555555556,0.5277777777777778
classical,115,None,0.95,0.9,0.5135135135135135
classical,118,None,0.95,0.9055555555555556,0.5277777777777778
classical,121,None,0.95,0.9055555555555556,0.5277777777777778
classical,124,None,0.95,0.9055555555555556,0.5277777777777778
classical,127,None,0.95,0.9,0.5135135135135135
classical,130,None,0.95,0.9,0.5135135135135135
classical,133,None,0.95,0.9,0.5135135135135135
classical,136,None,0.95,0.9,0.5135135135135135
classical,139,None,0.95,0.9,0.5135135135135135
classical,142,None,0.95,0.9,0.5135135135135135
classical,145,None,0.95,0.9,0.5135135135135135
classical,148,None,0.95,0.9,0.5135135135135135
classical,151,None,0.95,0.9,0.5135135135135135
classical,154,None,0.95,0.9,0.5135135135135135
classical,157,None,0.95,0.9,0.5135135135135135
classical,160,None,0.95,0.9,0.5135135135135135
classical,163,None,0.95,0.9,0.5135135135135135
classical,166,None,0.95,0.9,0.5135135135135135
classical,169,None,0.95,0.9,0.5135135135135135
classical,172,None,0.95,0.9,0.5135135135135135
classical,175,None,0.95,0.9,0.5135135135135135
classical,178,None,0.95,0.9,0.5135135135135135
classical,181,None,0.95,0.9,0.5135135135135135
classical,184,None,0.95,0.9055555555555556,0.5277777777777778
classical,187,None,0.95,0.9055555555555556,0.5277777777777778
classical,190,None,0.95,0.9055555555555556,0.5277777777777778
classical,193,None,0.95,0.9055555555555556,0.5277777777777778
classical,196,None,0.95,0.9055555555555556,0.5277777777777778
classical,1,PCA,1.0,0.0,0.1
classical,4,PCA,0.95,0.8722222222222222,0.4523809523809524
classical,7,PCA,0.95,0.9166666666666666,0.5588235294117647
classical,10,PCA,0.95,0.9,0.5135135135135135
classical,13,PCA,0.95,0.8944444444444445,0.5
classical,16,PCA,0.95,0.8777777777777778,0.4634146341463415
classical,19,PCA,0.95,0.8777777777777778,0.4634146341463415
classical,22,PCA,0.95,0.8888888888888888,0.48717948717948717
classical,25,PCA,0.95,0.8888888888888888,0.48717948717948717
classical,28,PCA,0.95,0.8722222222222222,0.4523809523809524
classical,31,PCA,0.95,0.8722222222222222,0.4523809523809524
classical,34,PCA,0.95,0.8833333333333333,0.475
classical,37,PCA,0.95,0.8833333333333333,0.475
classical,40,PCA,0.95,0.8777777777777778,0.4634146341463415
classical,43,PCA,0.95,0.8722222222222222,0.4523809523809524
classical,46,PCA,0.95,0.8722222222222222,0.4523809523809524
classical,49,PCA,0.95,0.8722222222222222,0.4523809523809524
classical,52,PCA,0.95,0.8777777777777778,0.4634146341463415
classical,55,PCA,0.95,0.8777777777777778,0.4634146341463415
classical,58,PCA,0.95,0.8777777777777778,0.4634146341463415
classical,61,PCA,0.95,0.8777777777777778,0.4634146341463415
classical,64,PCA,0.95,0.8888888888888888,0.48717948717948717
classical,67,PCA,0.95,0.9,0.5135135135135135
classical,70,PCA,0.95,0.9,0.5135135135135135
classical,73,PCA,0.95,0.9,0.5135135135135135
classical,76,PCA,0.95,0.9,0.5135135135135135
classical,79,PCA,0.95,0.8944444444444445,0.5
classical,82,PCA,0.95,0.8944444444444445,0.5
classical,85,PCA,0.95,0.9,0.5135135135135135
classical,88,PCA,0.95,0.9,0.5135135135135135
classical,91,PCA,0.95,0.9,0.5135135135135135
classical,94,PCA,0.95,0.9,0.5135135135135135
classical,97,PCA,0.95,0.9,0.5135135135135135
classical,100,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,103,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,106,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,109,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,112,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,115,PCA,0.95,0.9,0.5135135135135135
classical,118,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,121,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,124,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,127,PCA,0.95,0.9,0.5135135135135135
classical,130,PCA,0.95,0.9,0.5135135135135135
classical,133,PCA,0.95,0.9,0.5135135135135135
classical,136,PCA,0.95,0.9,0.5135135135135135
classical,139,PCA,0.95,0.9,0.5135135135135135
classical,142,PCA,0.95,0.9,0.5135135135135135
classical,145,PCA,0.95,0.9,0.5135135135135135
classical,148,PCA,0.95,0.9,0.5135135135135135
classical,151,PCA,0.95,0.9,0.5135135135135135
classical,154,PCA,0.95,0.9,0.5135135135135135
classical,157,PCA,0.95,0.9,0.5135135135135135
classical,160,PCA,0.95,0.9,0.5135135135135135
classical,163,PCA,0.95,0.9,0.5135135135135135
classical,166,PCA,0.95,0.9,0.5135135135135135
classical,169,PCA,0.95,0.9,0.5135135135135135
classical,172,PCA,0.95,0.9,0.5135135135135135
classical,175,PCA,0.95,0.9,0.5135135135135135
classical,178,PCA,0.95,0.9,0.5135135135135135
classical,181,PCA,0.95,0.9,0.5135135135135135
classical,184,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,187,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,190,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,193,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,196,PCA,0.95,0.9055555555555556,0.5277777777777778
classical,1,LDA,0.95,0.8166666666666667,0.36538461538461536
classical,4,LDA,0.9,0.9,0.5
classical,7,LDA,0.95,0.95,0.6785714285714286
classical,10,LDA,0.95,0.95,0.6785714285714286
classical,13,LDA,0.9,0.9444444444444444,0.6428571428571429
classical,16,LDA,0.95,0.9666666666666667,0.76
classical,19,LDA,0.95,0.9555555555555556,0.7037037037037037
classical,22,LDA,0.95,0.9722222222222222,0.7916666666666666
classical,25,LDA,0.95,0.9833333333333333,0.8636363636363636
classical,28,LDA,0.95,0.9833333333333333,0.8636363636363636
classical,31,LDA,0.95,0.9833333333333333,0.8636363636363636
classical,34,LDA,0.95,0.9833333333333333,0.8636363636363636
classical,37,LDA,0.95,0.9833333333333333,0.8636363636363636
classical,40,LDA,0.95,0.9833333333333333,0.8636363636363636
classical,43,LDA,0.95,0.9833333333333333,0.8636363636363636
classical,46,LDA,0.95,0.9777777777777777,0.8260869565217391
classical,49,LDA,0.95,0.9777777777777777,0.8260869565217391
classical,52,LDA,0.95,0.9777777777777777,0.8260869565217391
classical,55,LDA,0.95,0.9777777777777777,0.8260869565217391
classical,58,LDA,0.9,0.9777777777777777,0.8181818181818182
classical,61,LDA,0.9,0.9777777777777777,0.8181818181818182
classical,64,LDA,0.9,0.9777777777777777,0.8181818181818182
classical,67,LDA,0.9,0.9722222222222222,0.782608695652174
classical,70,LDA,0.9,0.9722222222222222,0.782608695652174
classical,73,LDA,0.9,0.9833333333333333,0.8571428571428571
classical,76,LDA,0.9,0.9833333333333333,0.8571428571428571
classical,79,LDA,0.9,0.9833333333333333,0.8571428571428571
classical,82,LDA,0.9,0.9833333333333333,0.8571428571428571
classical,85,LDA,0.85,0.9777777777777777,0.8095238095238095
classical,88,LDA,0.85,0.9777777777777777,0.8095238095238095
classical,91,LDA,0.85,0.9777777777777777,0.8095238095238095
classical,94,LDA,0.85,0.9777777777777777,0.8095238095238095
classical,97,LDA,0.85,0.9833333333333333,0.85
classical,100,LDA,0.85,0.9833333333333333,0.85
classical,103,LDA,0.85,0.9833333333333333,0.85
classical,106,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,109,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,112,LDA,0.85,0.9944444444444445,0.9444444444444444
classical,115,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,118,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,121,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,124,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,127,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,130,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,133,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,136,LDA,0.85,0.9833333333333333,0.85
classical,139,LDA,0.85,0.9833333333333333,0.85
classical,142,LDA,0.85,0.9833333333333333,0.85
classical,145,LDA,0.9,0.9833333333333333,0.8571428571428571
classical,148,LDA,0.85,0.9833333333333333,0.85
classical,151,LDA,0.85,0.9944444444444445,0.9444444444444444
classical,154,LDA,0.85,0.9944444444444445,0.9444444444444444
classical,157,LDA,0.85,0.9944444444444445,0.9444444444444444
classical,160,LDA,0.85,0.9944444444444445,0.9444444444444444
classical,163,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,166,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,169,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,172,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,175,LDA,0.85,0.9833333333333333,0.85
classical,178,LDA,0.85,0.9833333333333333,0.85
classical,181,LDA,0.85,0.9833333333333333,0.85
classical,184,LDA,0.85,0.9888888888888889,0.8947368421052632
classical,187,LDA,0.85,0.9833333333333333,0.85
classical,190,LDA,0.85,0.9833333333333333,0.85
classical,193,LDA,0.85,0.9833333333333333,0.85
classical,196,LDA,0.85,0.9833333333333333,0.85
country,1,None,0.65,0.6611111111111111,0.17567567567567569
country,4,None,0.65,0.6222222222222222,0.16049382716049382
country,7,None,0.75,0.6166666666666667,0.17857142857142858
country,10,None,0.85,0.65,0.2125
country,13,None,0.8,0.6611111111111111,0.2077922077922078
country,16,None,0.8,0.6666666666666666,0.21052631578947367
country,19,None,0.9,0.6666666666666666,0.23076923076923078
country,22,None,0.85,0.6833333333333333,0.22972972972972974
country,25,None,0.85,0.6944444444444444,0.2361111111111111
country,28,None,0.85,0.6888888888888889,0.2328767123287671
country,31,None,0.85,0.65,0.2125
country,34,None,0.85,0.65,0.2125
country,37,None,0.85,0.65,0.2125
country,40,None,0.85,0.6777777777777778,0.22666666666666666
country,43,None,0.85,0.6666666666666666,0.22077922077922077
country,46,None,0.85,0.6777777777777778,0.22666666666666666
country,49,None,0.85,0.6888888888888889,0.2328767123287671
country,52,None,0.85,0.6777777777777778,0.22666666666666666
country,55,None,0.85,0.6722222222222223,0.2236842105263158
country,58,None,0.85,0.6777777777777778,0.22666666666666666
country,61,None,0.85,0.6722222222222223,0.2236842105263158
country,64,None,0.85,0.6722222222222223,0.2236842105263158
country,67,None,0.85,0.6777777777777778,0.22666666666666666
country,70,None,0.85,0.6666666666666666,0.22077922077922077
country,73,None,0.85,0.6722222222222223,0.2236842105263158
country,76,None,0.85,0.6666666666666666,0.22077922077922077
country,79,None,0.85,0.6944444444444444,0.2361111111111111
country,82,None,0.85,0.6888888888888889,0.2328767123287671
country,85,None,0.85,0.6888888888888889,0.2328767123287671
country,88,None,0.85,0.6888888888888889,0.2328767123287671
country,91,None,0.85,0.6888888888888889,0.2328767123287671
country,94,None,0.85,0.6944444444444444,0.2361111111111111
country,97,None,0.85,0.7,0.23943661971830985
country,100,None,0.85,0.7,0.23943661971830985
country,103,None,0.85,0.7,0.23943661971830985
country,106,None,0.85,0.7,0.23943661971830985
country,109,None,0.85,0.6944444444444444,0.2361111111111111
country,112,None,0.85,0.6888888888888889,0.2328767123287671
country,115,None,0.85,0.6888888888888889,0.2328767123287671
country,118,None,0.85,0.6888888888888889,0.2328767123287671
country,121,None,0.85,0.6944444444444444,0.2361111111111111
country,124,None,0.85,0.6944444444444444,0.2361111111111111
country,127,None,0.85,0.6888888888888889,0.2328767123287671
country,130,None,0.85,0.6944444444444444,0.2361111111111111
country,133,None,0.85,0.7,0.23943661971830985
country,136,None,0.85,0.7055555555555556,0.24285714285714285
country,139,None,0.85,0.7,0.23943661971830985
country,142,None,0.85,0.7,0.23943661971830985
country,145,None,0.85,0.7,0.23943661971830985
country,148,None,0.85,0.7,0.23943661971830985
country,151,None,0.85,0.7,0.23943661971830985
country,154,None,0.85,0.7,0.23943661971830985
country,157,None,0.85,0.6944444444444444,0.2361111111111111
country,160,None,0.85,0.7055555555555556,0.24285714285714285
country,163,None,0.85,0.7055555555555556,0.24285714285714285
country,166,None,0.85,0.6944444444444444,0.2361111111111111
country,169,None,0.85,0.6944444444444444,0.2361111111111111
country,172,None,0.85,0.6944444444444444,0.2361111111111111
country,175,None,0.85,0.6944444444444444,0.2361111111111111
country,178,None,0.85,0.6944444444444444,0.2361111111111111
country,181,None,0.85,0.6944444444444444,0.2361111111111111
country,184,None,0.85,0.6944444444444444,0.2361111111111111
country,187,None,0.85,0.6944444444444444,0.2361111111111111
country,190,None,0.85,0.6944444444444444,0.2361111111111111
country,193,None,0.85,0.6944444444444444,0.2361111111111111
country,196,None,0.85,0.6888888888888889,0.2328767123287671
country,1,PCA,1.0,0.0,0.1
country,4,PCA,0.65,0.6222222222222222,0.16049382716049382
country,7,PCA,0.75,0.6111111111111112,0.17647058823529413
country,10,PCA,0.85,0.65,0.2125
country,13,PCA,0.8,0.6611111111111111,0.2077922077922078
country,16,PCA,0.8,0.6666666666666666,0.21052631578947367
country,19,PCA,0.9,0.6666666666666666,0.23076923076923078
country,22,PCA,0.85,0.6833333333333333,0.22972972972972974
country,25,PCA,0.85,0.6944444444444444,0.2361111111111111
country,28,PCA,0.85,0.6888888888888889,0.2328767123287671
country,31,PCA,0.85,0.65,0.2125
country,34,PCA,0.85,0.65,0.2125
country,37,PCA,0.85,0.65,0.2125
country,40,PCA,0.85,0.6777777777777778,0.22666666666666666
country,43,PCA,0.85,0.6666666666666666,0.22077922077922077
country,46,PCA,0.85,0.6777777777777778,0.22666666666666666
country,49,PCA,0.85,0.6888888888888889,0.2328767123287671
country,52,PCA,0.85,0.6777777777777778,0.22666666666666666
country,55,PCA,0.85,0.6722222222222223,0.2236842105263158
country,58,PCA,0.85,0.6777777777777778,0.22666666666666666
country,61,PCA,0.85,0.6722222222222223,0.2236842105263158
country,64,PCA,0.85,0.6722222222222223,0.2236842105263158
country,67,PCA,0.85,0.6777777777777778,0.22666666666666666
country,70,PCA,0.85,0.6666666666666666,0.22077922077922077
country,73,PCA,0.85,0.6722222222222223,0.2236842105263158
country,76,PCA,0.85,0.6666666666666666,0.22077922077922077
country,79,PCA,0.85,0.6944444444444444,0.2361111111111111
country,82,PCA,0.85,0.6888888888888889,0.2328767123287671
country,85,PCA,0.85,0.6888888888888889,0.2328767123287671
country,88,PCA,0.85,0.6888888888888889,0.2328767123287671
